strategy,family,symbol,fold_year,fold_type,horizon_ms,train_events,train_months,test_events,test_months,train_eligible,test_eligible,train_mean_bp,train_ci_low_bp,train_ci_high_bp,train_p_positive,train_p_two_sided,test_mean_bp,test_ci_low_bp,test_ci_high_bp,test_p_positive,test_p_two_sided,train_bh_q,train_by_q,train_family_bh_q,train_family_by_q,test_bh_q,test_by_q,test_family_bh_q,test_family_by_q,primary_selection,oos_positive,oos_survives_selection,oos_fdr_significant,selected_oos_fdr_significant,monitoring_only
btc_long_ret-5_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,15,10,3,3,False,False,67.00825062618244,-41.096752783789455,160.29015819162,0.09195402298850575,0.1889055472263868,-73.72263787489162,-127.49111632111163,-32.140184970411035,1.0,0.0004997501249375312,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,15,10,3,3,False,False,175.46271559936986,68.30864333187981,295.2702907360318,0.0029985007496251873,0.0029985007496251873,245.1616569001535,-235.42993333709947,693.7964560790839,0.15092453773113443,0.3028485757121439,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,15,10,3,3,False,False,136.7258737730604,-9.635621301005571,290.3828485933382,0.037481259370314844,0.07296351824087956,212.03128304490664,131.6987545215127,310.09118522955583,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,14,9,2,2,False,False,128.6545924031415,30.88616633097144,231.4924790199578,0.005497251374312844,0.011494252873563218,270.0026043350441,250.45912182418985,289.54608684589834,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,14,9,2,2,False,False,250.0677807748255,134.0934933755421,400.73455378853197,0.0014992503748125937,0.0014992503748125937,606.0255424015821,122.17335428119712,1089.8777305219671,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,14,9,2,2,False,False,171.44890859651807,-12.739562569065116,383.8657267768199,0.04397801099450275,0.07296351824087956,622.4052450999636,598.8351880027872,645.97530219714,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,14,9,2,2,False,False,102.01622109546857,23.978694758129617,182.47701637623317,0.005997001499250375,0.010494752623688156,-79.64735238440755,-184.0963199220118,24.801615153196693,0.744127936031984,0.5037481259370314,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,14,9,2,2,False,False,189.4722534921112,86.15223890362213,304.60278316274747,0.0029985007496251873,0.0029985007496251873,271.98201932673766,-218.0043232704269,761.9683619239022,0.25687156421789104,0.5162418790604698,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,14,9,2,2,False,False,132.1369955187435,-36.06809583671505,294.108088720249,0.05647176411794103,0.11094452773613193,262.55141045125345,188.86522628294,336.23759461956683,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,14,9,2,2,False,False,70.16943337987331,-36.45952088848619,174.1403184752389,0.11094452773613193,0.21339330334832585,-79.81565064576134,-127.49111632111163,-32.140184970411035,1.0,0.0004997501249375312,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,14,9,2,2,False,False,193.38058397838736,84.45085037715029,309.44224410930707,0.0004997501249375312,0.0004997501249375312,229.18326137099223,-235.42993333709947,693.7964560790839,0.2448775612193903,0.487256371814093,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,14,9,2,2,False,False,135.90889513358837,-29.142677591208155,304.009430792849,0.05147426286856572,0.0944527736131934,252.1975473066036,194.3039093836514,310.09118522955583,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oinone_entry0_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,16,11,4,4,False,False,168.9199123749953,66.64035985716937,286.44651110715074,0.0009995002498750624,0.0009995002498750624,234.96437976067276,199.9261551863014,270.0026043350441,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oinone_entry0_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,16,11,4,4,False,False,290.2241226669495,163.9795118698897,441.43483799589967,0.0004997501249375312,0.0004997501249375312,429.5985590576863,93.28113613600041,847.9516364617746,0.01649175412293853,0.01649175412293853,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oinone_entry0_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,16,11,4,4,False,False,234.43785017469168,49.61449968011232,420.8473340972019,0.00849575212393803,0.01249375312343828,248.9540335952213,-355.325863379956,622.4052450999636,0.3058470764617691,0.5592203898050975,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oinone_entry30_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,16,11,4,4,False,False,94.34924737283043,17.409938491888123,166.47375539145395,0.0034982508745627187,0.005997001499250375,-14.357184200748549,-154.27926500770172,138.63058102106152,0.568215892053973,0.8735632183908046,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oinone_entry30_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,16,11,4,4,False,False,191.14531287786818,96.03264426185449,293.7475702412952,0.001999000499750125,0.001999000499750125,210.05715931603314,-110.08823283188708,592.127411474658,0.13493253373313344,0.2708645677161419,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oinone_entry30_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,16,11,4,4,False,False,151.4579388939332,10.816292264251098,298.3722365839911,0.025487256371814093,0.04447776111944028,45.65848061841555,-327.3605993788327,291.41994000731984,0.30434782608695654,0.5887056471764118,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oinone_entry60_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,16,11,4,4,False,False,62.33843918473167,-33.233279173575,150.80186782153174,0.1024487756121939,0.1934032983508246,-23.746754680451655,-103.65338348343649,79.25151809386314,0.6756621689155422,0.631184407796102,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oinone_entry60_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,16,11,4,4,False,False,177.47626876080196,79.31806836272705,279.02104895122767,0.0014992503748125937,0.0014992503748125937,142.37802105700067,-200.70140990477867,485.45745201878,0.1794102948525737,0.37031484257871067,,,,,,,,,False,False,False,False,False,False
btc_long_ret-5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,16,11,4,4,False,False,146.95713787897373,4.1076080139727225,289.7644342915565,0.02348825587206397,0.046476761619190406,-5.233019860368543,-444.19346908623277,265.49307755254506,0.5872063968015993,0.9005497251374313,,,,,,,,,False,False,False,False,False,False
btc_short_ret2_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,102,23,26,10,True,True,-41.11922716790818,-66.45240710215691,-18.302347463999272,0.9980009995002499,0.0024987506246876563,-57.349762594795735,-137.41876463580036,10.651824524275032,0.9370314842578711,0.13243378310844578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,85,23,23,10,True,True,-108.7815265116296,-181.81167737940115,-34.926147515287504,0.9980009995002499,0.0024987506246876563,-78.8390076141655,-208.1311282975053,68.43931936632463,0.8680659670164917,0.303848075962019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,67,23,20,10,True,True,-193.46238005160575,-345.15501044702125,-68.62106697180302,0.993503248375812,0.009495252373813094,-108.9829605803626,-310.43162002495365,108.91807546425518,0.8310844577711144,0.3353323338330835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,102,23,26,10,True,True,-31.344432051492642,-66.44557876659283,3.4673465502188088,0.9610194902548725,0.07796101949025487,-68.46816920898738,-130.82775655679688,-20.967385803666165,0.9870064967516242,0.013993003498250875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,85,23,23,10,True,True,-102.82701546563403,-185.0000119141105,-27.630951949168654,0.9905047476261869,0.010994502748625687,-78.50029138033273,-195.93452186305487,66.72423580924136,0.8905547226386806,0.25487256371814093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,67,23,20,10,True,True,-193.49499717801856,-336.95722763040004,-61.282944166616566,0.9970014992503748,0.00399800099950025,-139.5351311756915,-331.1775476527579,74.81224885931358,0.9085457271364318,0.19990004997501248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,102,23,26,10,True,True,-39.702108980452145,-70.88197446340209,-5.746431759470201,0.992503748125937,0.02448775612193903,-59.70389928509299,-92.94581618625259,-31.437606724584814,0.9980009995002499,0.0024987506246876563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,85,23,23,10,True,True,-93.2824312151671,-172.55764963264082,-10.31749160401612,0.9940029985007496,0.015492253873063468,-83.28460209345994,-197.0691479919912,46.109149560052046,0.9135432283858071,0.1984007996001999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,67,23,20,10,True,True,-187.72750445110364,-328.5898469164805,-60.60664586765691,0.9960019990004998,0.005997001499250375,-129.86726145284192,-326.50273887730214,91.73618172375079,0.8830584707646177,0.24537731134432783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,62,19,11,7,True,True,-36.43060276747208,-68.4993665707708,-10.271232644656674,0.9895052473763118,0.013993003498250875,-19.34959154884198,-112.453751678126,73.01601805384809,0.6501749125437282,0.719640179910045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,56,19,11,7,True,True,-84.88519816886075,-157.35942932537475,-7.747642301488107,0.9835082458770614,0.03248375812093953,-48.78901880609246,-148.99430525896705,42.82084257870362,0.841079460269865,0.3173413293353323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,44,19,10,7,True,True,-244.71159958976259,-396.93018313577005,-94.11105642212848,0.9980009995002499,0.0029985007496251873,-169.07107316701882,-436.4398471570049,76.20745843393082,0.8860569715142429,0.19140429785107446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,62,19,11,7,True,True,-32.1618180209711,-79.55869353654488,14.28254665239362,0.9090454772613693,0.17891054472763618,-53.36769705149345,-148.5117410840066,51.05904470182799,0.8315842078960519,0.3938030984507746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,56,19,11,7,True,True,-93.45984008739049,-174.8519906674098,-15.326760979604282,0.9895052473763118,0.019490254872563718,-76.07954720556454,-166.89818691861043,10.473595175038703,0.9535232383808095,0.07646176911544228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,44,19,10,7,True,True,-256.80870671458024,-414.20066731683534,-105.37967622767573,0.9995002498750625,0.001999000499750125,-209.0373445770137,-429.2319770527543,-6.7585675964782395,0.9780109945027486,0.05247376311844078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,62,19,11,7,True,True,-56.54308671958547,-105.82068638951158,-4.568939639411079,0.9870064967516242,0.02848575712143928,-27.31059936921074,-90.61012333238331,50.062119080264125,0.7816091954022989,0.4687656171914043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,56,19,11,7,True,True,-101.15924992802431,-179.39728791193377,-20.59043523883171,0.9945027486256871,0.014992503748125937,-59.91250340716633,-160.29022357099365,32.32365540440664,0.8830584707646177,0.23338330834582707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,44,19,10,7,True,True,-260.6500649773417,-425.3992361224153,-103.19139996189564,1.0,0.0004997501249375312,-196.20392963141708,-368.76670143976014,-14.117463484776744,0.9885057471264368,0.030484757621189407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oinone_entry0_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,178,24,63,12,True,True,-48.48742721416774,-66.42153766320564,-29.038049252630945,1.0,0.0004997501249375312,-24.46938291984187,-57.309287071285574,4.921992103384567,0.936031984007996,0.13043478260869565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oinone_entry0_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,145,24,55,12,True,True,-92.19826311215267,-140.96770961175545,-43.013847338354154,1.0,0.0004997501249375312,-17.227984620155762,-46.50835265852866,14.484910989062314,0.8615692153923038,0.2798600699650175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oinone_entry0_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,96,24,39,12,True,True,-159.0026390688183,-282.75455990286173,-48.35682805307647,0.9945027486256871,0.008995502248875561,-60.22613290215275,-210.08808510902585,49.20895613683473,0.8105947026486756,0.35332333833083457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oinone_entry30_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,178,24,63,12,True,True,-43.9529016952247,-63.04699314862082,-23.024441524608342,1.0,0.0004997501249375312,-15.509532227178047,-59.734426691121136,18.730100740868355,0.7971014492753623,0.447776111944028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oinone_entry30_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,145,24,55,12,True,True,-88.3640438437385,-142.7409765809735,-38.63428395895087,0.999000499750125,0.0024987506246876563,-23.415922315458612,-69.19964170164994,21.383829665738777,0.8520739630184908,0.2943528235882059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oinone_entry30_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,96,24,39,12,True,True,-160.03930409476513,-286.5182915504185,-45.66581212987623,0.9945027486256871,0.008995502248875561,-51.560968476354574,-185.15366725336378,46.11943358801218,0.7881059470264867,0.39580209895052476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oinone_entry60_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,178,24,63,12,True,True,-49.12720375148517,-67.56761420161145,-29.431341431100293,1.0,0.0004997501249375312,-22.581634711125545,-49.39572033829021,3.0807809719820676,0.9525237381309345,0.08195902048975512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oinone_entry60_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,145,24,55,12,True,True,-78.9754143059569,-134.07881964181192,-25.38608041341719,0.9985007496251874,0.0024987506246876563,-31.31457604969547,-79.5296619167794,16.41388180599605,0.894552723638181,0.20039980009995004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret2_oinone_entry60_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,96,24,39,12,True,True,-150.5042341338877,-272.65070282620894,-34.15716781099874,0.992503748125937,0.009495252373813094,-62.75536245485687,-215.64000372209125,43.21148303913336,0.816591704147926,0.33233383308345826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret3_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,35,17,10,7,True,True,3.021383466167278,-47.77631837997627,54.833358121413646,0.4362818590704648,0.9095452273863068,-134.8276170041699,-236.46471338742194,27.910624012745526,0.9995002498750625,0.07746126936531735,0.8249693335150607,1.0,0.854756295321727,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret3_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,32,17,10,7,True,True,-88.53691576961596,-191.8638375373174,26.88979016324122,0.9555222388805598,0.12093953023488256,-139.11741441921964,-247.8187760481786,47.47218538401054,0.9975012493753124,0.10594702648675662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret3_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,27,17,8,7,False,False,-230.21294039612422,-354.81766575936035,-79.09247906309858,1.0,0.001999000499750125,-254.68488457979723,-464.76146272894744,-41.07783301342632,0.993503248375812,0.01649175412293853,,,,,,,,,False,False,False,False,False,False
btc_short_ret3_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,35,17,10,7,True,True,-19.559173484048017,-74.54947786744167,29.47427401857362,0.7576211894052973,0.45977011494252873,-124.37728728876728,-215.8851529937595,15.636705681465358,1.0,0.06346826586706647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret3_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,32,17,10,7,True,True,-101.22446236583797,-192.99956173943363,13.284829611878697,0.9805097451274363,0.07746126936531735,-111.63026636960171,-213.05416692515712,65.48937764430357,0.9895052473763118,0.15292353823088456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret3_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,27,17,8,7,False,False,-246.787576682416,-365.1942876998389,-97.85740856077369,1.0,0.0004997501249375312,-255.99466489558677,-470.1303594037049,-55.00710814486946,0.992503748125937,0.026486756621689155,,,,,,,,,False,False,False,False,False,False
btc_short_ret3_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,35,17,10,7,True,True,-48.450610582418236,-100.76999270128871,10.412301936304809,0.9515242378810594,0.10194902548725637,-88.93072968676795,-162.69022342238225,5.526393479289492,0.993503248375812,0.07796101949025487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret3_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,2025,formal_oos,86400000,32,17,10,7,True,True,-114.05426457041744,-205.18080487773918,7.07767016202425,0.9950024987506247,0.03548225887056472,-98.57281933407911,-186.71056023158562,52.52586383012202,0.9835082458770614,0.1024487756121939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
btc_short_ret3_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,2025,formal_oos,259200000,27,17,8,7,False,False,-262.0109343967134,-386.69199166378377,-100.14666696324451,1.0,0.0009995002498750624,-254.03555046463427,-473.6100661264399,-26.904734339739143,0.9940029985007496,0.026986506746626688,,,,,,,,,False,False,False,False,False,False
btc_short_ret3_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,2025,formal_oos,14400000,23,15,4,3,False,False,-1.9123987501458,-64.16214987801368,80.83089196541445,0.4992503748125937,0.9565217391304348,-127.50164566356845,-324.01205496945295,99.49111632111163,0.9730134932533733,0.312343828085957,,,,,,,,,False,False,False,False,False,False
