ts,entry_ts,exit_ts,oi_chg_24h,horizon,gross_ret,net_bp,year
1706486100000,1706486160000,1706745360000,neg3pct,72h,0.014169047619047692,127.69047619047691,2024
1706658900000,1706658960000,1706918160000,neg3pct,72h,0.006561918486701179,51.619184867011796,2024
1707868500000,1707868560000,1708127760000,neg3pct,72h,0.04917505094948105,477.75050949481044,2024
1708041300000,1708041360000,1708300560000,neg3pct,72h,0.004452802413877466,30.528024138774654,2024
1709078100000,1709078160000,1709337360000,neg3pct,72h,0.09478910536932617,933.8910536932617,2024
1709164500000,1709164560000,1709423760000,neg3pct,72h,-0.007644249614027876,-90.44249614027876,2024
1709250900000,1709250960000,1709510160000,neg3pct,72h,0.0302660240523831,288.660240523831,2024
1709682900000,1709682960000,1709942160000,neg3pct,72h,0.06908673359891093,676.8673359891093,2024
1710546900000,1710546960000,1710806160000,neg3pct,72h,-0.025973297995121936,-273.73297995121936,2024
1710633300000,1710633360000,1710892560000,neg3pct,72h,-0.05391996427358858,-553.1996427358858,2024
1711151700000,1711151760000,1711410960000,neg3pct,72h,0.09947688419146528,980.7688419146527,2024
1712102100000,1712102160000,1712361360000,neg3pct,72h,0.03674069909385791,353.4069909385791,2024
1712361300000,1712361360000,1712620560000,neg3pct,72h,0.05618783903469127,547.8783903469126,2024
1713052500000,1713052560000,1713311760000,neg3pct,72h,-0.006513601197903673,-79.13601197903674,2024
1714089300000,1714089360000,1714348560000,neg3pct,72h,-0.02224806201550389,-236.48062015503888,2024
1714607700000,1714607760000,1714866960000,neg3pct,72h,0.09484528303181117,934.4528303181116,2024
1715730900000,1715730960000,1715990160000,neg3pct,72h,0.08724378865598559,858.4378865598559,2024
1716249300000,1716249360000,1716508560000,neg3pct,72h,-0.04841110580538377,-498.1110580538377,2024
1716508500000,1716508560000,1716767760000,neg3pct,72h,0.009038440596754738,76.38440596754738,2024
1718150100000,1718150160000,1718409360000,neg3pct,72h,-0.0190093568988563,-204.093568988563,2024
1718409300000,1718409360000,1718668560000,neg3pct,72h,0.006638899865405223,52.38899865405223,2024
1719878100000,1719878160000,1720137360000,neg3pct,72h,-0.09062573053845546,-920.2573053845546,2024
1720223700000,1720223760000,1720482960000,neg3pct,72h,-0.000442884643548469,-18.42884643548469,2024
1720310100000,1720310160000,1720569360000,neg3pct,72h,-0.003860512982628461,-52.60512982628461,2024
1720482900000,1720482960000,1720742160000,neg3pct,72h,0.012316236177994933,109.16236177994932,2024
1720655700000,1720655760000,1720914960000,neg3pct,72h,0.025688709411856303,242.88709411856303,2024
1720828500000,1720828560000,1721087760000,neg3pct,72h,0.11883064495231044,1174.3064495231044,2024
1721260500000,1721260560000,1721519760000,neg3pct,72h,0.04744998283342183,460.4998283342183,2024
1722902100000,1722902160000,1723161360000,neg3pct,72h,0.1443871472221554,1429.871472221554,2024
1723247700000,1723247760000,1723506960000,neg3pct,72h,-0.025014305163670758,-264.1430516367076,2024
1724111700000,1724111760000,1724370960000,neg3pct,72h,0.014466780204132057,130.66780204132056,2024
1724716500000,1724716560000,1724975760000,neg3pct,72h,-0.05545889967225426,-568.5889967225426,2024
1724802900000,1724802960000,1725062160000,neg3pct,72h,-0.005775981403829289,-71.75981403829289,2024
1727308500000,1727308560000,1727567760000,neg3pct,72h,0.0440886781478953,426.88678147895297,2024
1728345300000,1728345360000,1728604560000,neg3pct,72h,-0.032041975292779856,-334.4197529277986,2024
1728863700000,1728863760000,1729122960000,neg3pct,72h,0.0756632908774133,742.632908774133,2024
1729036500000,1729036560000,1729295760000,neg3pct,72h,0.021213613972234757,198.13613972234756,2024
1729209300000,1729209360000,1729468560000,neg3pct,72h,0.024643917597132692,232.4391759713269,2024
1729727700000,1729727760000,1729986960000,neg3pct,72h,0.005780164860615056,43.80164860615056,2024
1729900500000,1729900560000,1730159760000,neg3pct,72h,0.04812415035574502,467.2415035574502,2024
1730505300000,1730505360000,1730764560000,neg3pct,72h,-0.025334821107605876,-267.34821107605876,2024
1730678100000,1730678160000,1730937360000,neg3pct,72h,0.09856562828446713,971.6562828446713,2024
1732492500000,1732492560000,1732751760000,neg3pct,72h,-0.019672020584550642,-210.72020584550643,2024
1732665300000,1732665360000,1732924560000,neg3pct,72h,0.05948414690598991,580.841469059899,2024
1733529300000,1733529360000,1733788560000,neg3pct,72h,-0.023839801022921714,-252.39801022921714,2024
1734393300000,1734393360000,1734652560000,neg3pct,72h,-0.07796499118690281,-793.6499118690281,2024
1736034900000,1736034960000,1736294160000,neg3pct,72h,-0.013417106250489863,-148.17106250489863,2025
1736466900000,1736466960000,1736726160000,neg3pct,72h,0.022579891083194026,211.79891083194025,2025
1736812500000,1736812560000,1737071760000,neg3pct,72h,0.05913522656665959,577.3522656665959,2025
1737244500000,1737244560000,1737503760000,neg3pct,72h,0.016697447726480297,152.97447726480297,2025
1737330900000,1737330960000,1737590160000,neg3pct,72h,0.020183769881983116,187.83769881983116,2025
1737590100000,1737590160000,1737849360000,neg3pct,72h,0.010020103907184108,86.20103907184108,2025
1737676500000,1737676560000,1737935760000,neg3pct,72h,-0.013845385977279356,-152.45385977279358,2025
1738108500000,1738108560000,1738367760000,neg3pct,72h,0.009810471015100575,84.10471015100575,2025
1738626900000,1738626960000,1738886160000,neg3pct,72h,-0.04682132280355378,-482.2132280355378,2025
1738713300000,1738713360000,1738972560000,neg3pct,72h,-0.015249002702354963,-166.49002702354963,2025
1740009300000,1740009360000,1740268560000,neg3pct,72h,-0.0002434592345641473,-16.434592345641473,2025
1740527700000,1740527760000,1740786960000,neg3pct,72h,-0.049922820654566435,-513.2282065456643,2025
1740614100000,1740614160000,1740873360000,neg3pct,72h,0.023403645036782272,220.03645036782274,2025
1740786900000,1740786960000,1741046160000,neg3pct,72h,0.020670735320258427,192.70735320258427,2025
1741046100000,1741046160000,1741305360000,neg3pct,72h,0.045194840780082846,437.9484078008285,2025
1741132500000,1741132560000,1741391760000,neg3pct,72h,-0.006345615428429485,-77.45615428429485,2025
1742082900000,1742082960000,1742342160000,neg3pct,72h,-0.0186745094783779,-200.745094783779,2025
1742514900000,1742514960000,1742774160000,neg3pct,72h,0.017307151510548957,159.07151510548957,2025
1743033300000,1743033360000,1743292560000,neg3pct,72h,-0.04876063786313789,-501.6063786313789,2025
1743292500000,1743292560000,1743551760000,neg3pct,72h,0.03105569767920291,296.5569767920291,2025
