ts,rate,interval_hours,pctile,decile,fwd_ret_8h,fwd_ret_24h,fwd_ret_72h
1665648000016,8.18e-05,8.0,81.11111111111111,8,-0.015146410073577199,0.0348296910383088,0.00499917725139265
1665676800009,-0.00010154,8.0,15.555555555555555,1,0.023582203551651526,0.041388199350773425,0.02331964865380942
1665705600020,2e-06,8.0,40.74074074074074,4,0.026536703665702932,0.007539719553524282,0.01525821596244148
1665734400000,0.0001,8.0,85.18518518518519,8,-0.008904638589795955,-0.020005148940681283,-0.00673905471506675
1665763200009,0.0001,8.0,84.81481481481481,8,-0.009687523875009596,-0.01811444724577893,0.01567728627091447
1665792000001,5.95e-05,8.0,70.37037037037037,7,-0.0015275184768017702,-0.017011001218928845,0.027919643270432504
1665820800005,-5.48e-06,8.0,38.51851851851852,3,-0.006992520707133076,-0.009001421683768163,0.032660093954753444
1665849600004,-8.01e-06,8.0,37.77777777777778,3,-0.008574607645562171,0.000778095067655471,0.016775729658649707
1665878400012,2.73e-06,8.0,41.48148148148148,4,0.006608223392482904,0.025098691697340136,0.029101297315114794
1665907200000,-1.934e-05,8.0,31.851851851851855,3,0.0028068205739948393,0.022743043373174565,0.012459164659010202
1665936000010,1.261e-05,8.0,47.77777777777778,4,0.015518702524510486,0.03361089730133182,0.013007409480714438
1665964800012,7.5e-06,8.0,44.81481481481481,4,0.004295065650958829,0.020104888412510125,-0.016797458178616553
1665993600010,3.595e-05,8.0,61.48148148148148,6,0.01346282856620129,0.018867780691590008,-0.015383911691163044
1666022400017,5.61e-05,8.0,70.74074074074073,7,0.00224910111176313,-0.01705254923199595,-0.02362684478945709
1666051200010,6.43e-05,8.0,73.33333333333333,7,0.0030771309131572,-0.015880997590831725,-0.03805885575761214
1666080000008,5.818e-05,8.0,70.37037037037037,7,-0.022266948994021707,-0.02838736709788936,-0.03974530680653332
1666108800000,8.2e-05,8.0,81.85185185185185,8,0.003443657929979027,-0.0029309355270709103,-0.008004591543906647
1666137600007,6.911e-05,8.0,75.55555555555556,7,-0.009670162059103982,-0.020621544327931285,-0.008686367969494846
1666166400022,0.0001,8.0,85.92592592592592,8,0.003349838668689431,-0.005382844205549242,0.0016094627166807207
1666195200016,3.885e-05,8.0,61.48148148148148,6,-0.014360052804469947,-0.0037684585392810943,0.011090473705215764
1666224000000,1.115e-05,8.0,46.2962962962963,4,0.005738936778252768,-0.0019545089977496266,0.02295574711301107
1666252800013,6.032e-05,8.0,72.5925925925926,7,0.0049783985506124395,-0.006341070626674217,0.013417674476223107
1666281600000,-5.194e-05,8.0,24.074074074074073,2,-0.012565388556328494,-0.0013251053535797697,0.012010693292039187
1666310400005,0.0001,8.0,87.03703703703704,8,0.0013185612857924411,0.014168682218927975,0.063759069985176
1666339200018,1.939e-05,8.0,53.333333333333336,5,0.010051504219294127,0.013456548671876734,0.04095403579582202
1666368000000,2.595e-05,8.0,57.03703703703704,5,0.0027540133766363883,0.016261793271567182,0.03545502935299982
1666396800000,2.568e-05,8.0,57.03703703703704,5,0.000615450894711822,0.010639607342329382,0.033965196251904084
1666425600015,-7.96e-06,8.0,37.77777777777778,3,0.012847323666446142,0.006342933587563326,0.03524364553380588
1666454400000,-3.726e-05,8.0,28.14814814814815,2,-0.0027934445144490727,-0.0028617624509439388,0.06626839839984222
1666483200025,1.025e-05,8.0,47.40740740740741,4,-0.0036386057593496,0.03785520175992807,0.11266737205885713
1666512000000,2.352e-05,8.0,56.666666666666664,5,0.003583134058109394,0.020658410433108454,0.1574516200502707
1666540800004,0.0001,8.0,88.51851851851852,8,0.03792630937880648,0.02181029232643117,0.1920828258221683
1666569600009,9.274e-05,8.0,87.4074074074074,8,-0.020147863461002502,-0.014236258819732783,0.14726203224244916
1666598400012,0.0001,8.0,88.14814814814815,8,0.004715745349751055,0.007897002133313347,0.16466933642726156
1666627200002,-2.685e-05,8.0,29.629629629629626,2,0.0013112311417395883,0.046504004470106164,0.1521549636803874
1666656000013,-5.643e-05,8.0,23.703703703703706,2,0.0018526647867203039,0.08756631275064919,0.12501395078905664
1666684800013,3.537e-05,8.0,63.33333333333333,6,0.043200891199405955,0.12513924990716663,0.11029335313776456
