ts,leg,net_bp,year
1622016000018,bottom,-564.7207308583106,2021
1622044800004,bottom,173.25974414366408,2021
1622073600000,bottom,-229.58602497670608,2021
1622102400017,bottom,-389.23983958261954,2021
1622131200000,bottom,-769.289800917357,2021
1622160000005,bottom,-625.3176427468137,2021
1622188800009,bottom,-152.44790847476585,2021
1622217600000,bottom,-687.6858562222802,2021
1622246400006,bottom,-389.01028248603353,2021
1622275200000,bottom,-39.782102771478854,2021
1622332800003,bottom,257.11787233512706,2021
1622361600004,bottom,-107.70732440885266,2021
1622390400018,bottom,378.1937028053346,2021
1622419200002,bottom,471.032117250741,2021
1622448000000,bottom,288.67859263844787,2021
1622476800000,bottom,-238.96212706420772,2021
1622505600001,bottom,-92.82980128584349,2021
1622534400010,bottom,103.70291056173888,2021
1622563200010,bottom,463.4915384152245,2021
1622592000008,bottom,149.99914749294143,2021
1622620800000,bottom,332.64700361978885,2021
1622649600007,bottom,109.32721070585251,2021
1622678400019,bottom,443.6051614170007,2021
1622707200002,bottom,-536.5095365315724,2021
1622736000003,bottom,-449.14515292897846,2021
1622764800003,bottom,-652.6675571523992,2021
1622822400002,bottom,-202.0019652472098,2021
1622851200000,bottom,-370.483651705144,2021
1622880000004,bottom,-366.3740069141046,2021
1622908800020,bottom,-32.631519581876475,2021
1622937600000,bottom,80.07718531908804,2021
1622966400004,bottom,-8.897950722938518,2021
1622995200000,bottom,-51.084616412295105,2021
1623024000007,bottom,-594.7872458325846,2021
1623052800007,bottom,-888.403314917126,2021
1623081600003,bottom,-1180.500008332918,2021
1623110400000,bottom,-134.5081555890042,2021
1623139200000,bottom,312.1258225568131,2021
1623168000002,bottom,1400.2044934641285,2021
1623196800009,bottom,1103.931379489021,2021
1623225600002,bottom,801.1852961753802,2021
1623254400000,bottom,144.12599079753076,2021
1623283200007,bottom,-248.3639950705978,2021
1623312000003,bottom,49.230891986116866,2021
1623340800000,bottom,-48.23677288831084,2021
1623369600010,bottom,223.99102941883586,2021
1623398400007,bottom,-524.8320722341109,2021
1623427200006,bottom,-404.4942496128183,2021
1623456000005,bottom,-481.52861286382006,2021
1623484800000,bottom,-25.916036985610834,2021
1623513600018,bottom,172.95583391245884,2021
1623542400002,bottom,990.3352051938003,2021
1623571200000,bottom,1209.971356046576,2021
1623600000003,bottom,1243.5294668689608,2021
1623628800000,bottom,330.62976565840853,2021
1623657600015,bottom,202.59229773038246,2021
1623686400000,bottom,-153.2487476913684,2021
1623715200000,bottom,-106.94631128521469,2021
1623744000000,bottom,-88.50180077378631,2021
1623772800004,bottom,-326.1998605707432,2021
1623801600004,bottom,-418.0512270269625,2021
1623830400001,bottom,-215.08337249197584,2021
1623859200000,bottom,26.397677687666885,2021
1623888000004,bottom,-120.29224145761728,2021
1623916800000,bottom,-400.8328998024961,2021
1623945600002,bottom,-622.3456608382143,2021
1623974400009,bottom,-632.6949369556182,2021
1624003200014,bottom,-549.0072531220251,2021
1624032000007,bottom,-161.89622909220589,2021
1624060800003,bottom,-86.38297356838119,2021
1624089600001,bottom,-49.348341995770085,2021
1624118400000,bottom,-474.0970803593008,2021
1624204800002,bottom,-519.0962555114646,2021
1624233600019,bottom,-1142.2062687228522,2021
1624291200024,bottom,-213.87024706535573,2021
1624377600001,bottom,455.70222340852797,2021
1624406400003,bottom,341.51626384994427,2021
1624435200000,bottom,-366.1077280962703,2021
1624464000000,bottom,92.51891074310748,2021
1624492800009,bottom,253.64776414768932,2021
1624550400001,bottom,-392.5415973161643,2021
1624665600007,bottom,195.78925412467265,2021
1624694400000,bottom,766.141867013564,2021
1624723200002,bottom,509.02398407302996,2021
1624752000005,bottom,770.6036468159867,2021
1624780800010,bottom,510.4290640750471,2021
1624809600001,bottom,548.5735910240959,2021
1624838400025,bottom,-74.89382330486947,2021
1625241600007,bottom,263.59123653033237,2021
1625270400008,bottom,225.7576466393647,2021
1625299200000,bottom,302.5126314660749,2021
1625385600002,bottom,-404.92094074142045,2021
1625500800009,bottom,106.41866770152953,2021
1625558400019,bottom,-55.418675791181634,2021
1625587200000,bottom,121.50930045567179,2021
1625616000007,bottom,-94.31143366564186,2021
1625760000003,bottom,239.2163674963872,2021
1625788800000,bottom,259.5079207146307,2021
1625817600006,bottom,271.3585523666346,2021
1625846400000,bottom,69.39863594513997,2021
1626278400005,bottom,-348.52778128547635,2021
1626393600000,bottom,-162.9427782657804,2021
1626739200002,bottom,-338.07614679911046,2021
1626768000011,bottom,312.9065831629847,2021
1626796800001,bottom,681.4954279567693,2021
1626825600022,bottom,707.5764114978529,2021
1626854400000,bottom,407.5864859974183,2021
1626883200018,bottom,149.55461875639855,2021
1626912000002,bottom,85.63792476916034,2021
1627027200000,bottom,398.3146414814749,2021
1627113600002,bottom,246.79698204197757,2021
1627171200003,bottom,310.6537370180658,2021
1627200000015,bottom,1018.3695589507076,2021
1627257600000,bottom,535.422317420778,2021
1629129600010,top,109.78375701972865,2021
1629446400001,top,-439.1329625498146,2021
1629475200001,top,-98.0709018052177,2021
1629532800001,top,-70.53069714110171,2021
1629561600000,top,119.20705632762554,2021
1629648000002,top,-231.85009134439147,2021
1629705600005,top,63.55005316966934,2021
1629734400002,top,223.93323607834705,2021
1629763200006,top,319.51981214564506,2021
1629820800000,top,-98.57052433559431,2021
1629849600015,top,-254.01670843776023,2021
1629964800016,top,-144.02604833888486,2021
1630137600000,top,84.45244112246077,2021
1630166400000,top,49.60924863354933,2021
1630339200000,top,113.08777920933944,2021
1630368000000,top,-41.62156308456332,2021
1630396800007,top,90.163896981313,2021
1630425600003,top,-40.50590818233489,2021
1630454400000,top,-395.3015986779877,2021
1630483200006,top,-581.5548621839255,2021
1630512000000,top,-445.690025405167,2021
1630540800009,top,-99.38055951280876,2021
1630569600006,top,101.96968603739155,2021
1630598400007,top,-231.2222916121447,2021
1630627200011,top,-137.1588100445302,2021
1630656000000,top,-183.4311889301936,2021
1630684800002,top,124.48205920596322,2021
1630713600003,top,-4.761638253464749,2021
1630771200009,top,-80.57156824086297,2021
1630886400003,top,-187.43484800050658,2021
1631030400001,top,136.99469449166182,2021
1633593600002,top,-40.025268315872374,2021
1633622400000,top,-81.4803771750887,2021
1633651200011,top,-15.404718778825753,2021
1633680000003,top,-41.84882887568507,2021
1634198400017,top,-335.41322936309666,2021
1634284800002,top,-419.5100849059312,2021
1634342400009,top,111.5306087945185,2021
1634371200000,top,204.90139669750286,2021
1634400000003,top,8.313964523209549,2021
1634428800001,top,-133.31410395735088,2021
1634457600002,top,-271.59276872713286,2021
1634486400002,top,-225.92285494104456,2021
1634515200006,top,-81.5255429053645,2021
1634745600020,top,540.27420545892,2021
1634774400000,top,569.4707113499549,2021
1634803200000,top,275.2064967245411,2021
1634832000008,top,340.7656721023751,2021
1634860800005,top,229.7897413954504,2021
1634918400018,top,-106.41643046449033,2021
1635062400012,top,-344.46117080419714,2021
1635091200001,top,-631.1282911684694,2021
1635120000012,top,-374.4989012290449,2021
1635206400005,top,425.43364053621536,2021
1635235200016,top,507.8924786441148,2021
1635264000000,top,578.3815169888413,2021
1635408000000,bottom,247.6338121172057,2021
1635580800001,top,27.522397069396753,2021
1635667200010,top,-162.17693222091145,2021
1635696000001,top,-175.98556301771026,2021
1635782400001,top,-446.40519112379695,2021
1635868800010,top,298.80790823989935,2021
1635897600019,top,50.44810626866415,2021
1635926400000,top,206.7909796370888,2021
1635984000006,top,221.30344372695743,2021
1636012800004,top,-48.3163104667088,2021
1636041600004,top,5.645637914672555,2021
1636128000016,top,13.255954790772474,2021
1636156800010,top,-97.06513580814467,2021
1636185600000,top,-178.5541168618858,2021
1636358400000,top,-307.6630813513097,2021
1636387200000,top,-82.10331259743619,2021
1636473600001,top,-275.6852542350556,2021
1636531200003,top,175.5660964547974,2021
1636560000001,top,533.4790904193827,2021
1636617600012,bottom,-141.848345157755,2021
1636876800001,bottom,137.66072067243076,2021
1637049600001,bottom,-196.91066537068136,2021
1637078400018,bottom,-199.99827691262115,2021
1637107200005,bottom,2.8236804885646407,2021
1637164800003,bottom,-238.77414047226253,2021
1637193600017,bottom,-539.8653846153838,2021
1637222400007,bottom,-638.8467435415828,2021
1637280000000,bottom,183.30747642854095,2021
1637308800000,bottom,409.6442475617475,2021
1637337600005,bottom,-67.25734024179684,2021
1637366400012,bottom,231.21787698366992,2021
1637395200000,bottom,97.47300594084308,2021
1637424000007,bottom,284.0276303991336,2021
1637452800000,bottom,-181.67284102880419,2021
1637481600006,bottom,-299.16124267821687,2021
1637510400000,bottom,-209.89033337311324,2021
1637539200004,bottom,-418.34356416827467,2021
1637568000000,bottom,-228.41853372818787,2021
1637596800000,bottom,-220.63002100497653,2021
1637625600004,bottom,226.4404207578481,2021
1637683200005,bottom,-49.48300115465697,2021
1637712000001,bottom,-60.350324285604486,2021
1637740800003,bottom,190.58355102366932,2021
1637942400016,bottom,103.8871171489404,2021
1638000000008,bottom,-1.3452422462527522,2021
1638028800007,bottom,-118.25435613970357,2021
1638057600018,bottom,494.0414636081776,2021
1638086400000,bottom,532.9434655201799,2021
1638115200004,bottom,516.50323150859,2021
1638144000002,bottom,46.588397011382966,2021
1638172800004,bottom,-178.71241426280426,2021
1638259200006,bottom,86.39768476452605,2021
1638288000000,bottom,203.99535617187172,2021
1638374400001,bottom,-387.25724020442874,2021
1638432000007,bottom,-27.00401081424929,2021
1638460800008,bottom,-125.46193047547493,2021
1638489600004,bottom,-510.0639470294825,2021
1638576000006,bottom,-833.6672756200508,2021
1638604800004,bottom,437.078535894609,2021
1638633600000,bottom,-58.70832743216802,2021
1638662400003,bottom,-9.909266060241105,2021
1638691200008,bottom,-136.68951474781244,2021
1638720000007,bottom,136.7744764610597,2021
1638748800009,bottom,234.5118839355671,2021
1638777600001,bottom,449.9801877148186,2021
1638806400000,bottom,579.4885578883309,2021
1638835200018,bottom,-6.855374371456545,2021
1638864000000,bottom,-87.0557336049309,2021
1638892800000,bottom,-229.03833008925665,2021
1638921600000,bottom,-44.19358381405879,2021
1638950400018,bottom,-120.35680401845148,2021
1638979200010,bottom,-460.8679917425333,2021
1639008000010,bottom,-585.2691226789291,2021
1639036800000,bottom,-474.9104995830016,2021
1639065600000,bottom,-115.39460714987503,2021
1639094400000,bottom,-97.78670550673984,2021
1639123200008,bottom,57.35688709822841,2021
1639152000012,bottom,154.96422160063597,2021
1639180800009,bottom,435.18257274839226,2021
1639209600008,bottom,230.71558787160674,2021
1639238400000,bottom,161.8609927321153,2021
1639267200001,bottom,117.91340427310737,2021
1639296000015,bottom,-107.19940982032482,2021
1639324800011,bottom,-503.4088589984713,2021
1639353600006,bottom,-712.5819818289884,2021
1639382400019,bottom,-370.5105904128252,2021
1639411200000,bottom,-111.80438572559835,2021
1639440000004,bottom,352.0025229998731,2021
1639497600015,bottom,-27.724056230567385,2021
1639756800006,bottom,53.44002017331718,2021
1639843200000,bottom,49.143861919048305,2021
1639872000031,bottom,-53.54697125256645,2021
1640275200000,bottom,413.092419035322,2021
1640620800000,bottom,-502.2161947898267,2021
1640649600000,bottom,-621.2000246381482,2021
1640678400012,bottom,-333.4979828943256,2021
1640707200000,bottom,-219.13722493269438,2021
1640736000006,bottom,-236.01899475988606,2021
1640764800003,bottom,-133.2811271389782,2021
1640793600004,bottom,-163.65119044611174,2021
1640822400003,bottom,127.01789519175733,2021
1640851200001,bottom,6.130109764826543,2021
1640880000017,bottom,151.90087411642475,2021
1640908800006,bottom,-194.47274738755337,2021
1640937600009,bottom,-13.214583944950885,2021
1640966400000,bottom,-169.59745021248239,2021
1640995200006,bottom,273.9214999408397,2022
1641024000009,bottom,-15.313876638656675,2022
1641052800000,bottom,1.1681007730686268,2022
1641081600028,bottom,-104.3902274709134,2022
1641110400000,bottom,-23.164014428177936,2022
1641139200000,bottom,-160.68251327153214,2022
1641168000010,bottom,-171.49782494330566,2022
1641196800013,bottom,-141.3809286019967,2022
1641225600018,bottom,14.34042396606895,2022
1641254400000,bottom,-143.39029269657175,2022
1641283200010,bottom,-34.2815439026649,2022
1641312000002,bottom,-63.593716379920934,2022
1641340800001,bottom,-559.3668575069859,2022
1641369600017,bottom,-698.0680807121835,2022
1641398400000,bottom,-785.863473663561,2022
1641427200002,bottom,-69.51352142363575,2022
1641456000021,bottom,-374.06077565121643,2022
1641484800006,bottom,-359.89606387867013,2022
1641513600005,bottom,-332.2754089852702,2022
1641542400000,bottom,50.66045937778331,2022
1641571200001,bottom,25.223400326802164,2022
1641600000014,bottom,-26.84976965109763,2022
1641628800013,bottom,-42.577592526153325,2022
1641657600000,bottom,-5.140417650230532,2022
1641686400003,bottom,30.984050345651113,2022
1641715200000,bottom,44.87947986166431,2022
1641744000000,bottom,-196.774264058021,2022
1641772800000,bottom,-6.53130788206656,2022
1641801600010,bottom,20.834737524302994,2022
1641830400007,bottom,158.18039112516516,2022
1641859200013,bottom,214.87835485216002,2022
1641888000004,bottom,47.049245886628526,2022
1641916800000,bottom,426.4995610215923,2022
1641945600012,bottom,258.25918098792823,2022
1641974400015,bottom,269.57406099270844,2022
1642003200000,bottom,-112.68413505110807,2022
1642032000007,bottom,-325.3531962504601,2022
1642060800000,bottom,-265.22275345250137,2022
1642089600014,bottom,-14.264294936456189,2022
1642118400000,bottom,111.18697854413841,2022
1642147200006,bottom,120.92852767864827,2022
1642176000014,bottom,27.261239497185628,2022
1642204800000,bottom,-28.344287483176732,2022
1642233600002,bottom,13.629502413666351,2022
1642262400000,bottom,-44.06301497525232,2022
1642291200000,bottom,-7.387736445904501,2022
1642320000017,bottom,-145.60583747328425,2022
1642348800011,bottom,-189.96769748390417,2022
1642377600005,bottom,-192.3229023967714,2022
1642406400006,bottom,-161.26859015882889,2022
1642550400001,bottom,-178.13086277764722,2022
1642752000015,bottom,-925.10857877438,2022
1642780800000,bottom,-1015.3373734068864,2022
1642809600017,bottom,-449.06629953362517,2022
1642838400003,bottom,-7.669090369157182,2022
1642924800010,bottom,-175.26707025200582,2022
1642953600009,bottom,-383.1292712684124,2022
1642982400010,bottom,91.18978132690427,2022
1643011200000,bottom,306.8879635764283,2022
1643040000021,bottom,699.92456472255,2022
1643126400012,bottom,376.7990505765735,2022
1643155200000,bottom,-57.39563536511437,2022
1643184000001,bottom,-342.33481871234915,2022
1643212800005,bottom,-359.54810146501967,2022
1643241600004,bottom,75.99315456011736,2022
1643270400004,bottom,193.89296621690934,2022
1643299200019,bottom,116.21449775831638,2022
1643328000000,bottom,131.73464731627573,2022
1643385600025,bottom,93.04943102280096,2022
1643414400017,bottom,108.71703904128239,2022
1643472000013,bottom,101.64878544642498,2022
1643616000000,bottom,343.6566186913199,2022
1643644800000,bottom,239.55399957564197,2022
1643673600010,bottom,103.95708206067789,2022
1643731200004,bottom,-338.65011044922943,2022
1643760000004,bottom,-473.95198884902334,2022
1643846400002,bottom,49.87060290970359,2022
1643904000000,bottom,714.7031446114179,2022
1643961600005,bottom,909.0223635141676,2022
1644249600003,bottom,-101.9788932740888,2022
1644480000000,bottom,-183.70166813245146,2022
1644566400009,bottom,-277.8008080730614,2022
1644595200015,bottom,-368.3984034740166,2022
1644912000005,bottom,95.77066466515195,2022
1645171200002,bottom,-115.90556521439743,2022
1645372800001,bottom,133.76782101847851,2022
1645430400001,bottom,-649.6022862731913,2022
1645459200005,bottom,-286.0944948323123,2022
1645488000005,bottom,281.62139309254445,2022
1645545600000,bottom,167.54639857133282,2022
1645603200005,bottom,-769.2203567681015,2022
1645632000010,bottom,-665.4372076959229,2022
1645689600003,bottom,877.9982633913248,2022
1645718400001,bottom,924.3307268590912,2022
1646006400000,bottom,1448.6005682270793,2022
1646035200001,bottom,1331.4675511488067,2022
1646064000002,bottom,640.7710834526565,2022
1646640000006,bottom,153.44166429422557,2022
1646928000000,bottom,-38.54489670689286,2022
1646956800008,bottom,-170.1293141997644,2022
1646985600000,bottom,-10.67179551511742,2022
1647129600008,bottom,-271.7479178921949,2022
1647187200002,bottom,-9.042854904618856,2022
1647216000014,bottom,489.20711444446164,2022
1647244800005,bottom,-187.18756307859394,2022
1648281600006,bottom,38.13801848550137,2022
1648339200004,bottom,509.820656107683,2022
1649721600000,bottom,112.98910006013531,2022
1649750400006,bottom,-9.03944760884,2022
1649779200013,bottom,199.9895380681489,2022
1649980800008,bottom,142.95286402013008,2022
1650009600002,bottom,20.818162148180235,2022
1650268800012,bottom,422.75772733102303,2022
1650614400008,bottom,-290.73753427888914,2022
1650672000000,bottom,-76.48109688476666,2022
1650700800000,bottom,21.62405255179479,2022
1650729600012,bottom,-41.078875711228356,2022
1650758400004,bottom,-18.32911392404978,2022
1650787200003,bottom,-350.864524120013,2022
1650844800008,bottom,233.4995504382904,2022
1650873600018,bottom,559.127935785911,2022
1651017600012,bottom,267.7482096948276,2022
1651046400000,bottom,79.72316290039207,2022
1651276800000,bottom,-258.9695829218557,2022
1651795200005,bottom,-152.05112984527358,2022
1652313600014,bottom,-103.03964384142537,2022
1652342400000,bottom,703.3254651072081,2022
1652371200007,bottom,466.0259847063426,2022
1653350400011,bottom,159.69224698474906,2022
1654588800011,bottom,326.4698538089801,2022
1655193600008,bottom,-1008.6970492491869,2022
1655280000016,bottom,565.1524550816752,2022
1655452800003,bottom,-888.2964352720451,2022
1656604800000,bottom,62.54167472139318,2022
1656633600001,bottom,-303.08587313519416,2022
1656691200005,bottom,-43.36522348180204,2022
1659513600020,bottom,-54.204106469167165,2022
1660320000005,bottom,214.2640423668747,2022
1660348800012,bottom,5.97424266038772,2022
1660521600010,bottom,-96.19336029187785,2022
1660924800009,bottom,-71.08737682803222,2022
1660982400005,bottom,-26.26918882328509,2022
1661011200000,bottom,45.26719077272713,2022
1661068800013,bottom,-100.03689043474971,2022
1661097600000,bottom,-13.11296196007271,2022
1661126400011,bottom,-54.82734733970583,2022
1661155200005,bottom,118.31168017318495,2022
1661212800000,bottom,43.11721649388268,2022
1661241600021,bottom,-30.305417334344654,2022
1661328000021,bottom,191.37080318005607,2022
1661356800000,bottom,-51.48365001086107,2022
1661587200007,bottom,-107.16386664624976,2022
1661616000008,bottom,26.7593047884669,2022
1661673600000,bottom,-88.25730230053107,2022
1661731200000,bottom,342.6065682619146,2022
1661760000000,bottom,246.91543988343346,2022
1661788800001,bottom,-255.8213294007976,2022
1661875200010,bottom,176.90219863532985,2022
1662508800013,bottom,276.05598507064747,2022
1663113600000,bottom,11.553747221340739,2022
1663574400006,bottom,490.70037483658416,2022
1663804800000,bottom,483.6266122528505,2022
1663833600000,bottom,144.5943113139776,2022
1663948800005,bottom,202.66443760866682,2022
1667952000000,bottom,-1464.5319120255788,2022
1668009600004,bottom,172.08687548778536,2022
1668038400006,bottom,1110.0476310611025,2022
1668067200000,bottom,354.5310093714578,2022
1668096000015,bottom,-380.1751167883642,2022
1668124800000,bottom,-336.76568676450455,2022
1668153600015,bottom,-328.5784027501852,2022
1668182400027,bottom,27.665430156987426,2022
1668326400000,bottom,41.03491911896363,2022
1668412800000,bottom,-25.635362002233585,2022
1668470400014,bottom,168.3048542284611,2022
1668499200009,bottom,-36.93332699597306,2022
1668556800011,bottom,-148.813499111901,2022
1668614400008,bottom,50.102173502404995,2022
1668672000000,bottom,69.04706804074024,2022
1669075200000,bottom,278.2073803452951,2022
1669881600006,bottom,-94.40854333452363,2022
1669996800017,bottom,6.2746236190498585,2022
1670227200011,bottom,-198.2607037614852,2022
1672041600000,bottom,-0.3987598519909916,2022
1672646400008,bottom,0.1890678321265895,2023
1673683200001,top,51.27252715700871,2023
1673740800010,top,49.07991868641394,2023
1673769600002,top,-180.5655135208044,2023
1673798400000,top,-67.10707456978925,2023
1676563200001,top,369.7762950459422,2023
1677312000015,bottom,3.9665346234614276,2023
1677340800015,bottom,87.38072548951271,2023
1677628800016,bottom,202.19027857031625,2023
1677830400013,bottom,-19.94865372573583,2023
1677859200000,bottom,-20.093135366171953,2023
1677888000001,bottom,-9.789982846421395,2023
1678003200000,bottom,-6.5340438658438735,2023
1678406400000,bottom,-114.8144787483467,2023
1678435200000,bottom,-56.61805200405089,2023
1678464000005,bottom,20.66438572007347,2023
1678521600003,bottom,227.37705281287668,2023
1678550400011,bottom,125.07581875280295,2023
1678579200001,bottom,753.2730654215676,2023
1678636800005,bottom,1832.165191740412,2023
1678752000010,top,-257.72643915548053,2023
1678809600010,top,558.9216959378291,2023
1678867200000,top,82.56786083292789,2023
1678896000012,top,-215.17344346657572,2023
1679385600004,bottom,215.6488216923742,2023
1679414400003,bottom,162.90848675860238,2023
1679443200000,bottom,-316.1164171877,2023
1679472000003,bottom,-167.99631662754044,2023
1679529600016,bottom,375.0153462075041,2023
