variant,symbol,direction,ret_threshold,oi_threshold,entry_delay_min,exit_hold_h,n_events,mean_net_bp,median_net_bp,win_rate,std_bp,t_stat,null_percentile,edge_vs_null_bp,significant,year_breakdown
eth_long_ret-5_oinone_entry0_exit24h,ETHUSDT,long,-0.05,,0,24,139,161.79223271197586,184.0292510676862,0.6474820143884892,764.9693853988502,2.4935668381801186,100.0,162.01348844753073,True,"{""2021"": {""n"": 56, ""mean_bp"": 184.97685961824467}, ""2022"": {""n"": 34, ""mean_bp"": -21.210627062350287}, ""2023"": {""n"": 7, ""mean_bp"": 218.38328112976154}, ""2024"": {""n"": 13, ""mean_bp"": 403.96686661756644}, ""2025"": {""n"": 24, ""mean_bp"": 250.56456373088216}, ""2026"": {""n"": 5, ""mean_bp"": 11.555152996996409}}"
eth_long_ret-5_oinone_entry0_exit72h,ETHUSDT,long,-0.05,,0,72,139,203.6489654852358,193.78549507349365,0.60431654676259,1035.6236903628344,2.3183960693939394,100.0,173.813705031522,True,"{""2021"": {""n"": 56, ""mean_bp"": 265.21697266570976}, ""2022"": {""n"": 34, ""mean_bp"": -89.08452837716631}, ""2023"": {""n"": 7, ""mean_bp"": 514.8699585988493}, ""2024"": {""n"": 13, ""mean_bp"": 259.9531895571375}, ""2025"": {""n"": 24, ""mean_bp"": 388.7819221656002}, ""2026"": {""n"": 5, ""mean_bp"": 33.93647831651013}}"
eth_long_ret-5_oinone_entry30_exit4h,ETHUSDT,long,-0.05,,30,4,139,43.74939515457685,23.14747857087808,0.5539568345323741,335.42225516406745,1.5377565259853332,100.0,55.44288213327869,True,"{""2021"": {""n"": 56, ""mean_bp"": 57.638262673714046}, ""2022"": {""n"": 34, ""mean_bp"": 65.0305823523873}, ""2023"": {""n"": 7, ""mean_bp"": 104.70397801371655}, ""2024"": {""n"": 13, ""mean_bp"": 108.41247783943942}, ""2025"": {""n"": 24, ""mean_bp"": -57.03051128558971}, ""2026"": {""n"": 5, ""mean_bp"": -26.234874075509385}}"
eth_long_ret-5_oinone_entry30_exit24h,ETHUSDT,long,-0.05,,30,24,139,121.5430977091289,89.27198364008083,0.6258992805755396,740.0879371038676,1.9362185445076623,100.0,123.47832882740379,True,"{""2021"": {""n"": 56, ""mean_bp"": 179.89388991989819}, ""2022"": {""n"": 34, ""mean_bp"": -51.10563407781257}, ""2023"": {""n"": 7, ""mean_bp"": 145.2566795024156}, ""2024"": {""n"": 13, ""mean_bp"": 275.23594969020843}, ""2025"": {""n"": 24, ""mean_bp"": 187.72744666002055}, ""2026"": {""n"": 5, ""mean_bp"": -108.45970352597332}}"
eth_long_ret-5_oinone_entry30_exit72h,ETHUSDT,long,-0.05,,30,72,139,144.34955283953846,137.7974877887207,0.5827338129496403,1090.3082317151625,1.560894506105897,98.0,128.02195264418427,True,"{""2021"": {""n"": 56, ""mean_bp"": 209.4223695516775}, ""2022"": {""n"": 34, ""mean_bp"": -113.37037609570234}, ""2023"": {""n"": 7, ""mean_bp"": 434.8448323746882}, ""2024"": {""n"": 13, ""mean_bp"": 136.9495037591372}, ""2025"": {""n"": 24, ""mean_bp"": 331.92311550942054}, ""2026"": {""n"": 5, ""mean_bp"": -119.77684213238217}}"
eth_long_ret-5_oinone_entry60_exit4h,ETHUSDT,long,-0.05,,60,4,139,24.181583856456943,-8.239863243206123,0.4748201438848921,380.8808837097593,0.7485192385049673,100.0,36.74100531202029,True,"{""2021"": {""n"": 56, ""mean_bp"": 31.25125177988983}, ""2022"": {""n"": 34, ""mean_bp"": 80.22257061049636}, ""2023"": {""n"": 7, ""mean_bp"": 77.02613316177914}, ""2024"": {""n"": 13, ""mean_bp"": 86.02014011710882}, ""2025"": {""n"": 24, ""mean_bp"": -93.52890503870043}, ""2026"": {""n"": 5, ""mean_bp"": -105.8296754218502}}"
eth_long_ret-5_oinone_entry60_exit24h,ETHUSDT,long,-0.05,,60,24,139,85.29346403346385,127.54613149579998,0.5683453237410072,772.7725651587973,1.3012821050887164,99.0,87.25822177415468,True,"{""2021"": {""n"": 56, ""mean_bp"": 124.88211924316465}, ""2022"": {""n"": 34, ""mean_bp"": -51.932087293333495}, ""2023"": {""n"": 7, ""mean_bp"": 74.47326996773438}, ""2024"": {""n"": 13, ""mean_bp"": 188.02560838303742}, ""2025"": {""n"": 24, ""mean_bp"": 167.38017773690635}, ""2026"": {""n"": 5, ""mean_bp"": -70.93725468635735}}"
eth_long_ret-5_oinone_entry60_exit72h,ETHUSDT,long,-0.05,,60,72,139,102.97092915776544,131.11523146844672,0.5611510791366906,1079.6137464351405,1.1244848951361202,93.5,85.03230946201793,False,"{""2021"": {""n"": 56, ""mean_bp"": 139.42850579749805}, ""2022"": {""n"": 34, ""mean_bp"": -108.304158560491}, ""2023"": {""n"": 7, ""mean_bp"": 352.7153893650808}, ""2024"": {""n"": 13, ""mean_bp"": 88.0206244103308}, ""2025"": {""n"": 24, ""mean_bp"": 306.58753388474526}, ""2026"": {""n"": 5, ""mean_bp"": -156.81448735951054}}"
eth_short_ret2_oi-1_entry0_exit4h,ETHUSDT,short,0.02,-0.01,0,4,169,-39.596021171026834,-37.72117158168763,0.39644970414201186,227.82253453222478,-2.259426514941784,0.0,-26.49325160538757,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 38, ""mean_bp"": -60.62429326844477}, ""2024"": {""n"": 46, ""mean_bp"": -85.3543698045523}, ""2025"": {""n"": 53, ""mean_bp"": -34.49822780401127}, ""2026"": {""n"": 32, ""mean_bp"": 42.70945784123023}}"
eth_short_ret2_oi-1_entry0_exit24h,ETHUSDT,short,0.02,-0.01,0,24,169,-74.84097662411328,-34.21399694290271,0.46745562130177515,409.6759697415497,-2.3748834883512013,0.0,-62.72517481733561,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 38, ""mean_bp"": -69.55065054131036}, ""2024"": {""n"": 46, ""mean_bp"": -159.54300040983483}, ""2025"": {""n"": 53, ""mean_bp"": -103.75373600796839}, ""2026"": {""n"": 32, ""mean_bp"": 88.52267807404306}}"
eth_short_ret2_oi-1_entry0_exit72h,ETHUSDT,short,0.02,-0.01,0,72,169,-106.69819460405148,-51.03769654018085,0.47337278106508873,584.9436010036829,-2.3712996047356296,2.5,-92.61762487086918,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 38, ""mean_bp"": -200.69771128483487}, ""2024"": {""n"": 46, ""mean_bp"": -134.25907200600759}, ""2025"": {""n"": 53, ""mean_bp"": -205.31414302720276}, ""2026"": {""n"": 32, ""mean_bp"": 207.8776572955351}}"
eth_short_ret2_oi-1_entry30_exit4h,ETHUSDT,short,0.02,-0.01,30,4,169,-27.89969921970011,-22.18592907829374,0.4260355029585799,200.62807440841055,-1.8078032744199872,9.0,-13.682923191629047,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 38, ""mean_bp"": -32.967124038667876}, ""2024"": {""n"": 46, ""mean_bp"": -42.10889690090103}, ""2025"": {""n"": 53, ""mean_bp"": -48.057931563945964}, ""2026"": {""n"": 32, ""mean_bp"": 31.930661739707617}}"
eth_short_ret2_oi-1_entry30_exit24h,ETHUSDT,short,0.02,-0.01,30,24,169,-63.949883708687494,-27.11316413227903,0.46153846153846156,399.0529979691529,-2.0833034520322067,3.0,-51.98572013377273,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 38, ""mean_bp"": -51.454045406414494}, ""2024"": {""n"": 46, ""mean_bp"": -124.63112542117123}, ""2025"": {""n"": 53, ""mean_bp"": -107.61391062540174}, ""2026"": {""n"": 32, ""mean_bp"": 80.7591378498666}}"
eth_short_ret2_oi-1_entry30_exit72h,ETHUSDT,short,0.02,-0.01,30,72,169,-99.05997643631021,-31.065834911440536,0.46745562130177515,583.3075138335977,-2.2077200501130565,2.0,-91.16448978725819,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 38, ""mean_bp"": -187.18509821178995}, ""2024"": {""n"": 46, ""mean_bp"": -112.6921262920908}, ""2025"": {""n"": 53, ""mean_bp"": -203.99762706011583}, ""2026"": {""n"": 32, ""mean_bp"": 198.98780493543455}}"
eth_short_ret2_oi-1_entry60_exit4h,ETHUSDT,short,0.02,-0.01,60,4,169,-31.774542367719626,-11.735858050216251,0.46153846153846156,204.18142233066618,-2.023049139658755,2.0,-18.738971930146974,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 38, ""mean_bp"": -39.21485786799264}, ""2024"": {""n"": 46, ""mean_bp"": -47.732862258931846}, ""2025"": {""n"": 53, ""mean_bp"": -50.68227763554905}, ""2026"": {""n"": 32, ""mean_bp"": 31.316853669814662}}"
eth_short_ret2_oi-1_entry60_exit24h,ETHUSDT,short,0.02,-0.01,60,24,169,-55.81171209414439,-54.41267287798522,0.4378698224852071,404.04684219040104,-1.7957132229781698,5.0,-44.30248730969649,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 38, ""mean_bp"": -51.72813596788623}, ""2024"": {""n"": 46, ""mean_bp"": -104.23735723501663}, ""2025"": {""n"": 53, ""mean_bp"": -100.29228433306184}, ""2026"": {""n"": 32, ""mean_bp"": 82.62185391663493}}"
eth_short_ret2_oi-1_entry60_exit72h,ETHUSDT,short,0.02,-0.01,60,72,169,-93.20630092419952,-21.589196778385876,0.47928994082840237,580.8548846563797,-2.08603206071237,2.5,-87.36156069331113,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 38, ""mean_bp"": -181.34178804693605}, ""2024"": {""n"": 46, ""mean_bp"": -102.82070132387545}, ""2025"": {""n"": 53, ""mean_bp"": -188.25811531494466}, ""2026"": {""n"": 32, ""mean_bp"": 182.70485819325572}}"
eth_short_ret2_oi-2_entry0_exit4h,ETHUSDT,short,0.02,-0.02,0,4,89,-52.75163610898092,-44.89632461486191,0.34831460674157305,200.4248484893285,-2.4830151724612093,0.0,-39.17576031382821,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -87.98388919911518}, ""2024"": {""n"": 23, ""mean_bp"": -44.314629566519535}, ""2025"": {""n"": 24, ""mean_bp"": -42.46253487076932}, ""2026"": {""n"": 13, ""mean_bp"": -8.078885384349856}}"
eth_short_ret2_oi-2_entry0_exit24h,ETHUSDT,short,0.02,-0.02,0,24,89,-102.6567363749903,-55.590752026136045,0.42696629213483145,449.604301010673,-2.154031248951903,0.5,-92.64699745534394,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -57.99117907686031}, ""2024"": {""n"": 23, ""mean_bp"": -137.27249187560204}, ""2025"": {""n"": 24, ""mean_bp"": -164.33617542408015}, ""2026"": {""n"": 13, ""mean_bp"": -27.182293909878357}}"
eth_short_ret2_oi-2_entry0_exit72h,ETHUSDT,short,0.02,-0.02,0,72,89,-124.25858770743989,-94.5333999488489,0.449438202247191,577.083820513575,-2.0313395216742403,2.0,-116.74957063979649,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -104.14138167789125}, ""2024"": {""n"": 23, ""mean_bp"": -123.82202034371177}, ""2025"": {""n"": 24, ""mean_bp"": -275.286030190994}, ""2026"": {""n"": 13, ""mean_bp"": 108.91207347584017}}"
eth_short_ret2_oi-2_entry30_exit4h,ETHUSDT,short,0.02,-0.02,30,4,89,-45.93909981620432,-25.29319339593593,0.39325842696629215,168.734194970981,-2.5684693073876987,0.0,-33.2598177887623,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -71.50026710096657}, ""2024"": {""n"": 23, ""mean_bp"": -26.490631092595066}, ""2025"": {""n"": 24, ""mean_bp"": -50.594318220372394}, ""2026"": {""n"": 13, ""mean_bp"": -14.732614253502293}}"
eth_short_ret2_oi-2_entry30_exit24h,ETHUSDT,short,0.02,-0.02,30,24,89,-81.63093551309679,-63.54407294832763,0.4157303370786517,453.2227288867402,-1.6991749449863371,3.5000000000000004,-67.50198662246808,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -56.72060034029769}, ""2024"": {""n"": 23, ""mean_bp"": -112.39074922422647}, ""2025"": {""n"": 24, ""mean_bp"": -131.7939242727423}, ""2026"": {""n"": 13, ""mean_bp"": 9.829658762003415}}"
eth_short_ret2_oi-2_entry30_exit72h,ETHUSDT,short,0.02,-0.02,30,72,89,-121.32461911861468,-32.69358315016778,0.47191011235955055,576.0916936871783,-1.986791651678415,1.5,-112.2942792352628,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -98.16359775598193}, ""2024"": {""n"": 23, ""mean_bp"": -137.96210233447988}, ""2025"": {""n"": 24, ""mean_bp"": -263.78180893267654}, ""2026"": {""n"": 13, ""mean_bp"": 119.44192318800339}}"
eth_short_ret2_oi-2_entry60_exit4h,ETHUSDT,short,0.02,-0.02,60,4,89,-59.84233370476289,-53.30461073318181,0.3707865168539326,171.77669958621348,-3.2865426360437424,0.0,-46.00857567816546,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -65.58073620366669}, ""2024"": {""n"": 23, ""mean_bp"": -48.602311616877486}, ""2025"": {""n"": 24, ""mean_bp"": -72.06774259400937}, ""2026"": {""n"": 13, ""mean_bp"": -44.357489259473624}}"
eth_short_ret2_oi-2_entry60_exit24h,ETHUSDT,short,0.02,-0.02,60,24,89,-83.28184087078824,-57.6393612591246,0.4157303370786517,461.88439733316625,-1.7010302143876725,1.5,-68.84602984268905,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -56.59380568734847}, ""2024"": {""n"": 23, ""mean_bp"": -74.2181859980649}, ""2025"": {""n"": 24, ""mean_bp"": -177.43594438790527}, ""2026"": {""n"": 13, ""mean_bp"": 14.97057466909004}}"
eth_short_ret2_oi-2_entry60_exit72h,ETHUSDT,short,0.02,-0.02,60,72,89,-130.11568729230686,-67.46743708210755,0.43820224719101125,574.6678027572793,-2.1360322137599543,1.0,-120.6497439575032,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -86.91112561835433}, ""2024"": {""n"": 23, ""mean_bp"": -118.71953881461039}, ""2025"": {""n"": 24, ""mean_bp"": -305.3736856290856}, ""2026"": {""n"": 13, ""mean_bp"": 76.89571705777372}}"
eth_short_ret2_oinone_entry0_exit4h,ETHUSDT,short,0.02,,0,4,1145,-21.07477390656949,-17.87721631377569,0.4524017467248908,235.11980401495012,-3.0330282571418508,5.5,-7.769054784922341,False,"{""2021"": {""n"": 375, ""mean_bp"": -35.93000681168379}, ""2022"": {""n"": 241, ""mean_bp"": -13.169195071811117}, ""2023"": {""n"": 88, ""mean_bp"": -13.980754347217733}, ""2024"": {""n"": 158, ""mean_bp"": -15.700282246477192}, ""2025"": {""n"": 193, ""mean_bp"": -17.789688615863167}, ""2026"": {""n"": 90, ""mean_bp"": -3.7636297330447066}}"
eth_short_ret2_oinone_entry0_exit24h,ETHUSDT,short,0.02,,0,24,1145,-25.57524495718491,-34.12324282688161,0.46899563318777293,513.8526623974886,-1.6841622723795138,9.5,-15.196343809145334,False,"{""2021"": {""n"": 375, ""mean_bp"": -62.89163866027211}, ""2022"": {""n"": 241, ""mean_bp"": -3.186419063395941}, ""2023"": {""n"": 88, ""mean_bp"": -18.233915577886076}, ""2024"": {""n"": 158, ""mean_bp"": -55.37616167766007}, ""2025"": {""n"": 193, ""mean_bp"": 13.08878485544116}, ""2026"": {""n"": 90, ""mean_bp"": 32.183540608087334}}"
eth_short_ret2_oinone_entry0_exit72h,ETHUSDT,short,0.02,,0,72,1145,-37.30862417070663,-84.0642131848117,0.4585152838427948,823.4562765285135,-1.5331033514681092,4.0,-33.04094298199609,True,"{""2021"": {""n"": 375, ""mean_bp"": -138.42787464614094}, ""2022"": {""n"": 241, ""mean_bp"": 69.97672608921712}, ""2023"": {""n"": 88, ""mean_bp"": -91.49618791417082}, ""2024"": {""n"": 158, ""mean_bp"": -73.68368135346903}, ""2025"": {""n"": 193, ""mean_bp"": 6.800357065788107}, ""2026"": {""n"": 90, ""mean_bp"": 118.98782895489387}}"
eth_short_ret2_oinone_entry30_exit4h,ETHUSDT,short,0.02,,30,4,1145,-15.880272871055217,-15.019264091327576,0.4558951965065502,225.4182773496735,-2.3838096713079664,24.0,-2.792520739840308,False,"{""2021"": {""n"": 375, ""mean_bp"": -8.020316351706166}, ""2022"": {""n"": 241, ""mean_bp"": -13.381965934369246}, ""2023"": {""n"": 88, ""mean_bp"": -20.29740334489426}, ""2024"": {""n"": 158, ""mean_bp"": -33.786582901573894}, ""2025"": {""n"": 193, ""mean_bp"": -22.709107870677393}, ""2026"": {""n"": 90, ""mean_bp"": -4.921451149392444}}"
eth_short_ret2_oinone_entry30_exit24h,ETHUSDT,short,0.02,,30,24,1145,-20.574414859424447,-36.50250553107791,0.46899563318777293,495.2754165848078,-1.4056702844106372,19.5,-11.31207955817657,False,"{""2021"": {""n"": 375, ""mean_bp"": -44.36029647670836}, ""2022"": {""n"": 241, ""mean_bp"": 2.639542298403602}, ""2023"": {""n"": 88, ""mean_bp"": -21.743694580682156}, ""2024"": {""n"": 158, ""mean_bp"": -67.5431074663284}, ""2025"": {""n"": 193, ""mean_bp"": 16.70208895062706}, ""2026"": {""n"": 90, ""mean_bp"": 20.033660067980808}}"
eth_short_ret2_oinone_entry30_exit72h,ETHUSDT,short,0.02,,30,72,1145,-34.65848416777911,-59.05096675026299,0.46200873362445416,810.9153587422155,-1.4462280537901488,4.0,-30.311476013130502,True,"{""2021"": {""n"": 375, ""mean_bp"": -127.06202131711485}, ""2022"": {""n"": 241, ""mean_bp"": 68.8073336833929}, ""2023"": {""n"": 88, ""mean_bp"": -101.52738486211378}, ""2024"": {""n"": 158, ""mean_bp"": -78.21010884286201}, ""2025"": {""n"": 193, ""mean_bp"": 12.694277220957765}, ""2026"": {""n"": 90, ""mean_bp"": 113.59264183896319}}"
eth_short_ret2_oinone_entry60_exit4h,ETHUSDT,short,0.02,,60,4,1145,-17.070571760603087,-20.509508532105414,0.4393013100436681,223.07050803789514,-2.589456707509819,24.0,-2.8121015459958922,False,"{""2021"": {""n"": 375, ""mean_bp"": -9.317931889358988}, ""2022"": {""n"": 241, ""mean_bp"": -2.164576371227968}, ""2023"": {""n"": 88, ""mean_bp"": -22.578197534601216}, ""2024"": {""n"": 158, ""mean_bp"": -39.418999645456665}, ""2025"": {""n"": 193, ""mean_bp"": -30.338872218476027}, ""2026"": {""n"": 90, ""mean_bp"": -16.215907074689326}}"
eth_short_ret2_oinone_entry60_exit24h,ETHUSDT,short,0.02,,60,24,1145,-19.32497426906255,-46.993549022504176,0.4637554585152838,498.85055819670964,-1.3108445873762926,24.0,-9.523313836637312,False,"{""2021"": {""n"": 375, ""mean_bp"": -37.616522757418366}, ""2022"": {""n"": 241, ""mean_bp"": 14.657756909519343}, ""2023"": {""n"": 88, ""mean_bp"": -15.485697899322247}, ""2024"": {""n"": 158, ""mean_bp"": -69.12922047899752}, ""2025"": {""n"": 193, ""mean_bp"": -1.65508921174978}, ""2026"": {""n"": 90, ""mean_bp"": 11.679683882786422}}"
eth_short_ret2_oinone_entry60_exit72h,ETHUSDT,short,0.02,,60,72,1145,-35.471403464052884,-64.71999284479212,0.45676855895196505,803.6025825102458,-1.493618869926702,3.5000000000000004,-35.18553163093718,True,"{""2021"": {""n"": 375, ""mean_bp"": -123.89846826648669}, ""2022"": {""n"": 241, ""mean_bp"": 79.9722266115483}, ""2023"": {""n"": 88, ""mean_bp"": -101.37011631823002}, ""2024"": {""n"": 158, ""mean_bp"": -85.3372550587825}, ""2025"": {""n"": 193, ""mean_bp"": -1.5466506258486978}, ""2026"": {""n"": 90, ""mean_bp"": 103.06913473655023}}"
eth_short_ret3_oi-1_entry0_exit4h,ETHUSDT,short,0.03,-0.01,0,4,78,-64.76941226750814,-32.78451333832798,0.38461538461538464,207.3592850942682,-2.7586320059850804,0.0,-50.2158433703146,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -121.6133637384979}, ""2024"": {""n"": 22, ""mean_bp"": -58.891078885039136}, ""2025"": {""n"": 26, ""mean_bp"": -69.67858870591776}, ""2026"": {""n"": 13, ""mean_bp"": 9.4353898856578}}"
eth_short_ret3_oi-1_entry0_exit24h,ETHUSDT,short,0.03,-0.01,0,24,78,-73.17514310029053,-73.36507647628764,0.4230769230769231,471.25640446489456,-1.3713667529991702,4.5,-61.460039945845935,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -94.4912619400702}, ""2024"": {""n"": 22, ""mean_bp"": -187.00869520356443}, ""2025"": {""n"": 26, ""mean_bp"": -10.726127148018746}, ""2026"": {""n"": 13, ""mean_bp"": 22.44314549887972}}"
eth_short_ret3_oi-1_entry0_exit72h,ETHUSDT,short,0.03,-0.01,0,72,78,-83.90144134956782,-127.88129313816219,0.41025641025641024,590.9981500865318,-1.253806744117761,11.0,-78.58555406751546,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -138.44612010575253}, ""2024"": {""n"": 22, ""mean_bp"": -134.7069187915905}, ""2025"": {""n"": 26, ""mean_bp"": -208.51192942656633}, ""2026"": {""n"": 13, ""mean_bp"": 322.62569192594003}}"
eth_short_ret3_oi-1_entry30_exit4h,ETHUSDT,short,0.03,-0.01,30,4,78,-47.103603251415414,-30.227535066226096,0.41025641025641024,182.83648898252596,-2.2752994337943258,1.0,-33.08900891756433,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -40.33898196822477}, ""2024"": {""n"": 22, ""mean_bp"": -18.489912890172143}, ""2025"": {""n"": 26, ""mean_bp"": -88.58824336086637}, ""2026"": {""n"": 13, ""mean_bp"": -21.403534552636014}}"
eth_short_ret3_oi-1_entry30_exit24h,ETHUSDT,short,0.03,-0.01,30,24,78,-51.48689323867295,-35.99806680610649,0.46153846153846156,475.7485685434841,-0.955798837663869,18.0,-35.54051724932733,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -36.180816144546405}, ""2024"": {""n"": 22, ""mean_bp"": -159.58410735607185}, ""2025"": {""n"": 26, ""mean_bp"": -7.174257696114759}, ""2026"": {""n"": 13, ""mean_bp"": 22.805943367181733}}"
eth_short_ret3_oi-1_entry30_exit72h,ETHUSDT,short,0.03,-0.01,30,72,78,-78.8959353464039,-63.08717749447122,0.4230769230769231,586.1071492386295,-1.1888441135888768,10.5,-79.01001461790594,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -70.28902062418591}, ""2024"": {""n"": 22, ""mean_bp"": -136.44164121810942}, ""2025"": {""n"": 26, ""mean_bp"": -233.29547388062122}, ""2026"": {""n"": 13, ""mean_bp"": 316.0329862527857}}"
eth_short_ret3_oi-1_entry60_exit4h,ETHUSDT,short,0.03,-0.01,60,4,78,-42.862758392140904,-37.32651700954314,0.4230769230769231,191.44975672815042,-1.9773001473598308,4.0,-28.533154686054456,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -58.737011903712244}, ""2024"": {""n"": 22, ""mean_bp"": -26.490491767607853}, ""2025"": {""n"": 26, ""mean_bp"": -63.525865792066845}, ""2026"": {""n"": 13, ""mean_bp"": -8.484817134059366}}"
eth_short_ret3_oi-1_entry60_exit24h,ETHUSDT,short,0.03,-0.01,60,24,78,-28.181072369500978,-65.51885516467169,0.44871794871794873,481.4995947847748,-0.516902807021805,33.0,-16.734776848889723,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -40.51692634043214}, ""2024"": {""n"": 22, ""mean_bp"": -121.23472404875993}, ""2025"": {""n"": 26, ""mean_bp"": 7.0329418980605585}, ""2026"": {""n"": 13, ""mean_bp"": 74.99781097610871}}"
eth_short_ret3_oi-1_entry60_exit72h,ETHUSDT,short,0.03,-0.01,60,72,78,-67.79529096218432,-53.7479485426766,0.44871794871794873,554.9642256036136,-1.0789016120631736,18.5,-61.50592192540997,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -72.85877617975916}, ""2024"": {""n"": 22, ""mean_bp"": -116.03252413120714}, ""2025"": {""n"": 26, ""mean_bp"": -219.00185458792728}, ""2026"": {""n"": 13, ""mean_bp"": 322.87155770601487}}"
eth_short_ret3_oi-2_entry0_exit4h,ETHUSDT,short,0.03,-0.02,0,4,52,-80.20595354907528,-57.567566965336255,0.3076923076923077,180.070373706751,-3.2119295602687132,0.0,-66.93450210020957,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -150.56679749047726}, ""2024"": {""n"": 13, ""mean_bp"": -41.24301313109105}, ""2025"": {""n"": 17, ""mean_bp"": -94.72304303617}, ""2026"": {""n"": 9, ""mean_bp"": -7.432257206292925}}"
eth_short_ret3_oi-2_entry0_exit24h,ETHUSDT,short,0.03,-0.02,0,24,52,-104.19304349336184,-109.72181758184584,0.34615384615384615,503.0697214248335,-1.4935240379721288,1.0,-92.36771379700826,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -110.76236718459836}, ""2024"": {""n"": 13, ""mean_bp"": -154.14463935842673}, ""2025"": {""n"": 17, ""mean_bp"": -94.1487663806216}, ""2026"": {""n"": 9, ""mean_bp"": -41.52423868054709}}"
